countrycode,year,rgdpe,avh,hc,rgdpe_pct_change_1y,rgdpe_pct_change_2y,rgdpe_pct_change_3y,rgdpe_pct_change_5y,rgdpe_pct_change_10y,rgdpe_acceleration,rgdpe_zscore_3y,rgdpe_zscore_5y,rgdpe_zscore_10y,rgdpe_vs_global,rgdpe_percentile,rgdpe_lag1,rgdpe_lag2,avh_pct_change_1y,avh_pct_change_2y,avh_pct_change_3y,avh_pct_change_5y,avh_pct_change_10y,avh_acceleration,avh_zscore_3y,avh_zscore_5y,avh_zscore_10y,avh_vs_global,avh_percentile,avh_lag1,avh_lag2,hc_pct_change_1y,hc_pct_change_2y,hc_pct_change_3y,hc_pct_change_5y,hc_pct_change_10y,hc_acceleration,hc_zscore_3y,hc_zscore_5y,hc_zscore_10y,hc_vs_global,hc_percentile,hc_lag1,hc_lag2,recession,recession_last_year,recession_next_year
DNK,2005,240840.515625,1451.36,3.36944198608398,-0.3903723617376009,4.034857207304898,0.0850026187118047,1.762433616516712,27.544927422784184,-4.832944504575987,0.49234345289734693,0.5880287407472876,0.8353408641061401,-3958094.2015624996,10.0,241784.375,231499.828125,-0.4608800614506747,-0.4438103208193045,-0.7671375241012468,-0.9945836800960617,2.2703891088969197,-0.4780288373710584,-1.1540788106731645,-1.3010028965166154,0.061961343220398576,-395.577,20.0,1458.08,1457.83,0.4101961458585768,0.8220738588046173,1.235647531570172,2.0678828802995763,5.2541171910850615,1.0374378023314534e-06,1.0006819811771923,1.2674953136838807,1.3644802246179917,0.2598859071731532,50.0,3.35567712783813,3.34196853637695,1,0,0
DNK,2006,256956.171875,1455.7,3.38326358795166,6.691422416273518,6.274928590815687,10.996268963212641,8.438034085603242,31.229716790557372,7.081794778011119,1.1531274735651074,1.5929592788352007,1.741701870252229,-4131404.6453125,10.0,240840.515625,241784.375,0.2990298754272036,-0.16322835509711142,-0.14610757084158044,-0.8837868017539607,3.0759208644300706,0.7599099368778783,0.19174484388976634,-0.3459906535208299,0.09199592754330227,-387.66100000000006,20.0,1451.36,1458.08,0.4102044767283264,0.8220832655405852,1.235650519303766,2.067893850925584,5.038114192241427,8.330869749606507e-06,1.0006849401518954,1.2675022886474014,1.3941700362702156,0.2566805362701414,50.0,3.36944198608398,3.35567712783813,0,1,0
DNK,2007,268544.71875,1432.77,3.39714169502258,4.509931320364391,11.503132291967333,11.067854881027772,11.597912874361182,28.125947468312496,-2.181491095909127,0.941350306771049,1.4026463363785222,2.02802198768038,-4326950.221875,10.0,256956.171875,240840.515625,-1.5751871951638408,-1.2808676000440888,-1.7358443981125848,-2.03817910815135,0.3277104384177498,-1.8742170705910444,-1.1362288769077218,-1.7303537560364561,-2.0304917113472154,-396.77300000000014,10.0,1455.7,1451.36,0.41019881277775117,0.8220859433995864,1.2356542541136273,2.0678915596367586,4.822561196264918,-5.663950575218735e-06,1.000679279469248,1.267500425374551,1.4325054687827503,0.25333533287047993,50.0,3.38326358795166,3.36944198608398,0,0,0
DNK,2008,279068.40625,1429.97,3.41107678413391,3.9187840107170135,8.605449798558173,15.872699211673602,20.54799716711453,26.636709375753796,-0.5911473096473774,0.9835675674393518,1.2972679878740223,1.9620520368614613,-4399732.259375,10.0,268544.71875,256956.171875,-0.19542564403218776,-1.7675345194751668,-1.473790100319694,-1.911059588566566,-0.7743923171400269,1.379761551131653,-0.6736785063480356,-1.1798367839415274,-1.8523292139784224,-390.85900000000015,10.0,1432.77,1455.7,0.41020040853012585,0.8220818585136902,1.2356585518279894,2.0678904365712736,4.607442778119197,1.5957523746834568e-06,1.0006822136901092,1.267498541724457,1.4700458458640684,0.24984781742095663,50.0,3.39714169502258,3.38326358795166,0,0,1
DNK,2009,270852.75,1416.87,3.42506909370422,-2.9439578490444096,0.8594588122020186,5.408151134723549,12.022437347326509,19.81827543311374,-6.862741859761423,-0.3560115215979989,0.5130335309117434,1.2045021618164216,-4448984.83125,10.0,279068.40625,268544.71875,-0.9161031350308102,-1.1097384786113662,-2.66744521536032,-2.8263195435092703,-2.720906282183322,-0.7206774909986224,-1.1388849234524816,-1.276588403781498,-1.9051922660436287,-391.1969999999999,10.0,1429.97,1432.77,0.41020212841273995,0.8220851877494217,1.2356561842073344,2.0678975724579107,4.3927824145402194,1.7198826141040513e-06,1.0006822666619377,1.2674987976794216,1.4944193751192243,0.24621531963348087,50.0,3.41107678413391,3.39714169502258,1,0,0
DNK,2010,282641.3125,1422.29,3.43911862373352,4.35238796726265,1.2802976510351671,5.249253761390538,17.356214657871693,19.424540036073523,7.29634581630706,0.8470992067442837,1.1000875091683473,1.4577217089216155,-4707224.71875,10.0,270852.75,279068.40625,0.3825333305102152,-0.5370742043539378,-0.7314502676633361,-2.002948958218498,-2.9776116348554593,1.2986364655410254,-0.11444641546964485,-0.6193191605969579,-1.269190121938382,-401.71900000000005,10.0,1416.87,1429.97,0.4101969812849937,0.8220817464456465,1.2356543376581541,2.0678984216766283,4.178543019420022,-5.1471277462411535e-06,1.0006794851266783,1.2674968565451787,1.4944165828464182,0.2424346923828109,60.0,3.42506909370422,3.41107678413391,0,1,0
DNK,2011,291508.15625,1436.84,3.45655488967896,3.137136489910697,7.626064808276811,4.457598825735931,13.446645053463936,23.019311632048556,-1.215251477351953,0.9496881420807287,1.3996666182707025,1.4826942950378987,-4911073.878125,10.0,282641.3125,270852.75,1.0229981227457108,1.4094447620459194,0.48042965936347937,-1.2955966201827374,-2.1679331100035504,0.6404647922354956,1.114232847593895,1.1256845282287007,-0.33650692345225025,-378.0519999999999,20.0,1422.29,1416.87,0.5069980961142528,0.9192747682846836,1.3332477813629007,2.1662900280162045,4.278980457224346,0.09680111482925913,1.0338629292855313,1.3232467416160956,1.5450466515946408,0.23620231151581228,60.0,3.43911862373352,3.42506909370422,0,0,0
DNK,2012,294247.8125,1423.27,3.47407937049866,0.9398214736916044,4.106441445993503,8.637557676634255,9.571252739447145,22.27923116751431,-2.1973150162190924,0.7882310506649427,1.1159106154269116,1.2843208622751503,-5101332.85625,10.0,291508.15625,282641.3125,-0.9444336182177548,0.06890296634300963,0.45169987366520115,-0.6630512922520704,-2.6877162274884125,-1.9674317409634656,-0.516047882509154,-0.33440717748038756,-0.9548282824360257,-392.8180000000002,20.0,1436.84,1422.29,0.5069926958783944,1.0165612353081999,1.4309281200933333,2.264776755965392,4.37950144298338,-5.400235858488145e-06,1.0008400229254775,1.318950425268364,1.5707379265046089,0.232572507858277,60.0,3.45655488967896,3.43911862373352,0,0,0
DNK,2013,294565.3125,1425.75,3.49169301986694,0.10790224651202607,1.0487378086869503,4.218774635077449,5.55308515866797,27.242130106873063,-0.8319192271795783,0.669212628930269,0.7710839813916052,1.1122584403544384,-5242606.9875,10.0,294247.8125,291508.15625,0.174246629241126,-0.7718326327218028,0.24326965668042266,-0.2951110862465689,-2.2005309261024952,1.1186802474588808,-0.3971813340591896,0.10124113120271362,-0.6439936626402704,-391.8760000000002,10.0,1423.27,1436.84,0.5070019274128423,1.0165650860311848,1.5287171477773809,2.3633661988496923,4.480128459028143,9.231534447984302e-06,1.000844811725972,1.2919142777360553,1.5771410116859004,0.22874348163604452,60.0,3.47407937049866,3.45655488967896,0,0,0
DNK,2014,295108.4375,1413.66,3.50939559936523,0.1843818592863089,0.29248305796665264,1.235053350243942,8.955304127427176,22.054387302736167,0.07647961277428283,1.0751420265315712,0.6712894300429354,0.9685563414388064,-5395660.44375,10.0,294565.3125,294247.8125,-0.8479747501315082,-0.6752056883093105,-1.613262437014551,-0.22655571788517959,-3.046472072862938,-1.0222213793726342,-1.1327216746440965,-1.284545933059854,-1.2410836338716964,-404.4699999999998,10.0,1425.75,1423.27,0.506991290401726,1.0165636734287053,1.5287102728803292,2.462038088983798,4.580848087316802,-1.0637011116365613e-05,1.000838312120344,1.268104977529165,1.5702950276016956,0.2254232883453331,60.0,3.49169301986694,3.47407937049866,0,0,0
DNK,2015,306024.1875,1406.89,3.52718830108643,3.698894580064316,3.890096529950382,4.0021962780097065,8.27298557071341,27.06507736285286,3.514512720778007,1.1536813056229502,1.733130449653191,1.4622455558937206,-5577472.36875,10.0,295108.4375,294565.3125,-0.47889874510136377,-1.322812554795716,-1.150870881842514,-1.0827608996758609,-3.0640227097343042,0.3690760050301445,-0.8941932111318568,-1.248894517833568,-1.4273431499908535,-408.6410000000001,10.0,1413.66,1425.75,0.507001881589475,1.0165636273730128,1.5287195519700258,2.560821157640114,4.681674759617538,1.0591187749042774e-05,1.0008452552301637,1.26810932019916,1.5556469005903388,0.222383236885074,60.0,3.50939559936523,3.49169301986694,0,0,0
DNK,2016,319175.625,1412.02,3.54507112503052,4.2975156988203755,8.155370854145772,8.354789737844648,9.491147385348665,24.214033339221587,0.5986211187560597,1.0294849852532602,1.5941051921239753,1.8653686061949901,-5705937.36875,10.0,306024.1875,295108.4375,0.3646340509918966,-0.11601092200388408,-0.9630019288094038,-1.727401798390904,-3.0006182592567154,0.8435327960932604,0.3293932148289354,-0.5418004658542922,-1.03689276080432,-386.424,10.0,1406.89,1413.66,0.5069994119276666,1.0165717900752602,1.5287170109133497,2.5608225003416862,4.782587370817981,-2.4696618083908106e-06,1.0008409901335917,1.26810844430801,1.5376424846077,0.22055859565735147,60.0,3.52718830108643,3.50939559936523,0,0,0
DNK,2017,337090.40625,1404.07,3.56304430961609,5.612828752195598,10.151556647789484,14.225946606491036,14.560038148117084,25.524868937680424,1.3153130533752222,1.0470150800152138,1.4848594463389944,2.049442721972341,-5882297.303125,10.0,319175.625,306024.1875,-0.5630231866404212,-0.2004421099019993,-0.6783809402543861,-1.3490061618666949,-2.0031128513299468,-0.9276572376323178,-0.890698212294683,-1.0055354033772346,-1.4581189291670211,-393.2429999999997,10.0,1412.02,1406.89,0.5069908036165582,1.0165606559370932,1.5287165191796515,2.560820569412048,4.8835941943954575,-8.608311108382338e-06,1.000838973166271,1.268104136244059,1.519831036278388,0.21858615875244336,60.0,3.54507112503052,3.52718830108643,0,0,0
DNK,2018,344834.28125,1380.78,3.58110880851746,2.297269473239427,8.039040026944422,12.68203473295717,17.065474655981426,23.56622015502696,-3.3155592789561705,0.8459969473867306,1.1749118247661947,1.7545936036799152,-6125785.984375,10.0,337090.40625,319175.625,-1.6587492076605814,-2.212433251653656,-1.8558664856527574,-3.1541294055760116,-3.4399323062721643,-1.0957260210201603,-1.1195576329825823,-1.711584912836953,-2.2018817989489983,-418.788,10.0,1404.07,1412.02,0.5069961901011721,1.0165574177761982,1.5287107698339186,2.560814714860804,4.984702343096692,5.386484613900677e-06,1.0008435478327922,1.268104833105014,1.5051559716596228,0.21645815372467503,60.0,3.56304430961609,3.54507112503052,0,0,0
DNK,2019,360026.03125,1372.39,3.5992648601532,4.405521964037606,6.803998148493728,12.798723665066847,21.99787789869614,32.923158893531635,2.1082524907981792,1.0892648140436223,1.2519816656725746,1.7976371381603873,-6381272.009375,10.0,344834.28125,337090.40625,-0.6076275728211455,-2.2562977629320358,-2.8066174700074997,-2.9193724092072992,-3.139314121973069,1.0511216348394359,-0.8137558179080927,-1.3043586675418717,-1.8636332735574974,-424.93000000000006,10.0,1380.78,1404.07,0.5069952522122945,1.0165618889261818,1.5287065678326384,2.560818757629524,5.085905179815997,-9.378888776723215e-07,1.0008414829802765,1.2681071037266665,1.4963262823363075,0.21417016983032422,70.0,3.58110880851746,3.56304430961609,0,0,0
DNK,2020,366140.625,1340.6,3.61751317977905,1.6983754560108588,6.178719723794868,8.617931039086034,19.644341838175784,29.5425009746231,-2.7071465080267476,0.833156577811893,1.1053183232958834,1.5609082600811677,-6352203.975,10.0,360026.03125,344834.28125,-2.316396942560073,-2.909949448862237,-4.5204298930965,-4.711811157944135,-5.743554408735207,-1.7087693697389272,-1.131858032001412,-1.4636173977283118,-2.101401974969001,-363.0200000000002,10.0,1372.39,1380.78,0.5070012998452444,1.0165670245764202,1.5287171707620173,2.5608181639976246,5.187217294990076,6.047632949979231e-06,1.0008437719623147,1.268110915885798,1.4963289503517063,0.21171822547912456,70.0,3.5992648601532,3.58110880851746,0,0,0
DNK,2021,395298.21875,1388.91,3.63368630409241,7.963495924550856,9.797121440784707,14.634257741739543,23.849751606188608,35.604514067520185,6.2651204685399975,1.139409789703219,1.534434109374717,1.8180420050991117,-6788355.478125,10.0,366140.625,360026.03125,3.603610323735662,1.203739461814779,0.5887976361187208,-1.6366623702213756,-3.3357924333954903,5.920007266295735,0.8801037871497888,0.48909768755948857,-0.2999158535584238,-369.45799999999986,10.0,1340.6,1372.39,0.44707851802070486,0.9563465117636394,1.4681903953852826,2.4996728115328715,5.124507495667219,-0.059922781824539584,0.9793109868101505,1.2370353812190766,1.470132644403739,0.20768041610718102,70.0,3.61751317977905,3.5992648601532,0,0,0
DNK,2022,410517.28125,1385.05,3.65001320838928,3.8500205106223984,12.120112661631044,14.024333136327893,21.782546651755986,39.51413190200013,-4.113475413928458,0.8809335502717042,1.3088596528757144,1.6718450047348667,-6982274.284375,10.0,395298.21875,366140.625,-0.2779157756802153,3.3156795464717392,0.9224783042721008,-1.3546333160027624,-2.685365390965877,-3.8815260994158773,0.5039675211581353,0.5925842895583173,-0.3198640920896326,-396.6850000000002,10.0,1388.91,1340.6,0.44932068787781887,0.8984080221710489,1.4099642623666142,2.4408593106314935,5.06418590734059,0.002242169857114007,1.0015734918674961,1.2368187563559603,1.456035565706404,0.192227482795714,70.0,3.63368630409241,3.61751317977905,0,0,1
DNK,2023,388496.09375,1379.94,3.66649580001831,-5.3642534689275045,-1.7207578171005822,6.105705628814073,12.66167979057331,31.887930202236547,-9.214273979549903,-0.8520926275620266,0.21070114496342293,0.9320127339594441,-7259930.953125,10.0,410517.28125,395298.21875,-0.36893974946752284,-0.645830183381213,2.934506937192305,-0.06083518011558153,-3.213045765386635,-0.09102397378730753,-1.04308058440897,0.33932293601745167,-0.38118585613682743,-401.703,10.0,1385.05,1388.91,0.4515762187146555,0.9029259319647043,1.3540412378608702,2.3843729991605445,5.006247088641014,0.0022555308368366056,1.0015779716853583,1.2535673445454463,1.4516370396890206,0.18665947914123437,70.0,3.65001320838928,3.63368630409241,1,0,0
EGY,2015,1210753.625,2398.74,2.5598521232605,5.28475495226004,3.052388566560027,3.093761505015391,34.736423182941635,149.73835370551654,7.40506798970999,1.0543733815696135,0.8394341603392401,1.1250163862548854,-4672742.93125,30.0,1149980.0,1174891.375,0.8734340635079496,1.6036393209311717,1.9629680008161232,-0.5897296692457865,2.062316244516582,0.14955144346797677,1.0307782346440626,1.483619680481387,1.0286391099432421,583.2089999999996,90.0,2377.97,2360.88,1.671816481617272,3.3715829185766433,5.099769328242543,8.643289250871344,18.96304641540787,-2.477186233917905e-07,1.0027517534979213,1.275370058003891,1.4928106110399542,-0.744952940940856,10.0,2.51775979995728,2.47635960578918,0,1,1
EGY,2016,1184254.875,2249.63,2.58862996101379,-2.188616201747895,2.9804757474042987,0.7969672941041006,18.182025141831247,120.47854165471561,-7.4733711540079355,0.0850697241340137,0.2465115387624321,0.8652065808714072,-4840858.11875,30.0,1210753.625,1149980.0,-6.216180161251305,-5.397040332720748,-4.712225949645898,-4.129501860193563,-4.537546253861557,-7.089614224759255,-1.1451147061143812,-1.7028806518476745,-2.442740982172148,451.18600000000015,90.0,2398.74,2377.97,1.1241992258769873,2.8148102554386822,4.533685453524061,8.058124765994146,18.13684047659898,-0.5476172557402847,0.9319101153824979,1.182764664753494,1.4247193605219666,-0.7358825683593784,10.0,2.5598521232605,2.51775979995728,1,0,0
EGY,2017,1198915.125,2296.2,2.61768794059753,1.2379303061766933,-0.9777794388185268,4.2553022661263595,2.085731902314758,94.82966077190062,3.4265465079245883,0.07085698485581468,0.6494674552028288,0.7957396870936182,-5020472.584375,30.0,1184254.875,1210753.625,2.070118197214632,-4.27474424072638,-3.4386472495447795,-2.3956881014724485,-2.5580526887561184,8.286298358465938,-0.2445632304864086,-0.6533443112228141,-1.1894210623281374,498.88700000000017,90.0,2249.63,2398.74,1.1225234978104126,2.2593421241600575,3.9689306597851637,7.474332689070606,17.3144185010814,-0.0016757280665746777,1.00161066437396,1.1687941743321624,1.3848756239631574,-0.7267702102661167,10.0,2.58862996101379,2.5598521232605,0,1,0
EGY,2018,1357322.375,2369.46,2.64707231521606,13.21254913687071,14.614041593031235,12.10558010924807,15.527478018978558,93.92343718732785,11.974618830694016,1.1513273840537597,1.7145461360925804,1.4552796628493307,-5113297.890625,30.0,1198915.125,1184254.875,3.190488633394306,5.326653716388918,-1.2206408364391241,0.3634238080715724,0.21909418512189305,1.120370436179674,1.0654705889089264,0.49369460992764913,0.2377758442999086,569.892,90.0,2296.2,2249.63,1.1225316113051331,2.25765579022279,3.407235565016431,6.89369625589884,16.497739429123737,8.113494720518588e-06,1.0018564270549002,1.212530531581351,1.3680646046363973,-0.717578339576725,10.0,2.61768794059753,2.58862996101379,0,0,0
EGY,2019,1470832.625,2404.45,2.67678642272949,8.362806956600854,22.680296071834107,24.198992636614648,27.900713490669403,85.15688828016128,-4.849742180269855,0.9406978964492341,1.4873509416006823,1.8090329464289725,-5270465.415625,40.0,1357322.375,1198915.125,1.476707773079089,4.7143106001219515,6.882020598942917,1.1135548387910754,-0.15779092702170594,-1.7137808603152171,0.8643342899204521,0.893611341180325,0.937987690853424,607.1299999999997,100.0,2369.46,2296.2,1.1225272291438992,2.257659563441683,3.4055258203522953,6.31619516583386,15.6867418309373,-4.382161233884574e-06,1.0018545955100877,1.2717760900409405,1.369772294061635,-0.7083082675933858,10.0,2.64707231521606,2.61768794059753,0,0,0
EGY,2020,1625116.75,2159.05,2.70683407783508,10.489577289598117,19.729607345491516,35.54894054739697,34.223570877188166,80.84803846834386,2.1267703329972623,1.0467162408748323,1.3823684031348327,2.0553689239441333,-5093227.85,40.0,1470832.625,1357322.375,-10.206076233650096,-8.880082381639687,-5.972911767267641,-9.992329306219084,-10.523131244897355,-11.682784006729186,-1.1446273084092375,-1.4014332397450397,-2.2550025612824514,455.43000000000006,90.0,2404.45,2369.46,1.1225271785020086,2.2576550808791174,3.4055295841413535,5.74181427274667,14.881385139459336,-5.064189068093583e-08,1.0018552278284156,1.2719587747881993,1.3847511165004562,-0.6989608764648456,10.0,2.67678642272949,2.64707231521606,0,0,0
EGY,2021,1644345.625,2232.93,2.75470471382141,1.1832303740638928,11.796923528263449,21.146284426350825,38.850652820829644,64.09651342630971,-9.306346915534224,0.675476310099709,0.9888292628145253,1.6768893143438448,-5539308.071875,40.0,1625116.75,1470832.625,3.4218753618489473,-7.133440079851939,-5.762072370919968,-0.7423442966176808,-4.841191035273374,13.627951595499043,-0.2585206571322588,-0.5961722035667696,-1.0609757333122278,474.5619999999999,90.0,2159.05,2404.45,1.768510171285298,2.9108893571145433,4.0660921119022975,6.4155462661252605,14.990643754663836,0.6459829927832894,1.0669822876162218,1.3953788318578118,1.5276410302463848,-0.6713011741638191,20.0,2.70683407783508,2.67678642272949,0,0,0
EGY,2022,1740342.0,2368.25,2.80485892295837,5.837968219120593,7.090275206381325,18.323592393798037,45.15973347154161,48.18737634187262,4.6547378450567,1.1406081664094971,1.135271052880339,1.6075789649488437,-5652449.565625,40.0,1644345.625,1625116.75,6.060198931448824,9.689446747412056,-1.5055418078978478,3.137792875185097,0.6669330431529952,2.6383235695998764,1.082446140824352,0.5821746253976212,0.559670308613609,586.5149999999999,100.0,2232.93,2159.05,1.8206746038991861,3.6213835907404457,4.784561784286323,7.1502404644197215,15.159005913869583,0.052164432613888145,1.0076741474226802,1.383589807440089,1.6335871041811227,-0.652926802635196,20.0,2.75470471382141,2.70683407783508,0,0,0
EGY,2023,1824768.75,2368.51,2.85743236541748,4.851158565385427,10.972335879812366,12.285394264750526,34.43886165952286,55.31382635267026,-0.9868096537351656,0.977955017281288,1.22996981809865,1.5101364522730076,-5823658.296875,40.0,1740342.0,1644345.625,0.010978570674557986,6.0718428253460965,9.701489080845738,-0.040093523418827104,0.3231845752431406,-6.049220360774266,0.5790118287371999,0.5872203357144989,0.5507437029476161,586.8670000000002,100.0,2368.25,2232.93,1.8743702946620644,3.729171082499194,5.563632023683107,7.94689472562633,15.388425765685888,0.05369569076287828,1.0077568444597427,1.3339879278524593,1.6900850055012677,-0.6224039554595957,20.0,2.80485892295837,2.75470471382141,0,0,0
GBR,1960,748998.875,1948.19,2.5501389503479,4.568034941691712,8.186734701154919,9.43258425837672,14.615277424572493,34.34285684818899,1.107417400699351,1.0473636188692859,1.51295997952256,1.5693332675730731,96543.53496093745,90.0,716279.0,692320.4375,-0.4099764340229295,0.053411396143077106,-1.3444807924081092,-2.9428175722128636,-3.6798805509685395,-0.8752718658078362,-0.46928317446761547,-0.787747507586105,-1.3517193341083886,-137.17333333333318,33.33333333333333,1956.21,1947.15,0.511727463590339,1.026066397265324,1.5430549332037247,2.5849522233507782,4.749824479380149,7.1433309045687565e-06,1.0008519247780692,1.2681353616109903,1.5528565834191586,0.34783779382705493,50.0,2.53715562820435,2.52423858642578,0,0,0
GBR,1961,769423.125,1914.14,2.57157015800476,2.72687325464942,7.419472719429154,11.13684983479921,14.594017672810878,36.06276665832952,-1.841161687042292,0.9147538215206976,1.2945556944450072,1.5398196263204715,98480.63808593748,90.0,748998.875,716279.0,-1.7477761409308123,-2.150587104656454,-1.6952982564260588,-4.037740389435895,-5.739428470125918,-1.3377997069078829,-1.1359408017850596,-1.545535560732434,-1.8765493061732514,-157.7444444444443,22.22222222222222,1948.19,1956.21,0.8403937226219016,1.3564217116931898,1.87508311747977,2.920402233152841,5.189866887255068,0.32866625903156255,1.0711210654829348,1.4031853304932305,1.672683063237897,0.3496930480003346,50.0,2.5501389503479,2.53715562820435,0,0,0
GBR,1962,781562.4375,1879.16,2.58991956710815,1.577716097368409,4.347611670311258,9.114247032231848,14.190288062717094,36.47929874627847,-1.149157157281011,0.9054755061793763,1.0750046883599598,1.4697186755197915,71837.93007812498,90.0,769423.125,748998.875,-1.8274525374319506,-3.5432888989266997,-3.938738683474674,-4.840130852669211,-6.10021786492374,-0.07967639650113822,-1.0044604156870063,-1.5477261981774364,-1.948095530484747,-183.74222222222193,22.22222222222222,1914.14,1948.19,0.7135488427672199,1.5599391850715794,2.0796492858872417,3.1270648368255216,5.498884788980041,-0.12684487985468174,0.9732037421360843,1.339217338911551,1.6650294140195512,0.34860085248946593,50.0,2.57157015800476,2.5501389503479,0,0,0
GBR,1963,810494.6875,1871.34,2.60839986801147,3.7018475571249487,5.337968299302154,8.210401183846905,17.069299647823843,33.63282409701676,2.1241314597565397,1.1058948033040392,1.277759121324942,1.5848404727884118,65292.986328125,80.0,781562.4375,769423.125,-0.4161433832137851,-2.235991097829848,-3.9446871198394517,-3.8933826361605472,-6.660282212811808,1.4113091542181655,-0.7403489755716529,-1.0979677920853341,-1.5987100328802437,-194.0733333333335,22.22222222222222,1879.16,1914.14,0.7135472907351836,1.4321876419380208,2.284617379598952,3.3341254681024113,5.808815294528835,-1.5520320362227835e-06,1.0011825501038545,1.2797916822530626,1.6384895093387548,0.34745044708251527,50.0,2.58991956710815,2.57157015800476,0,0,0
GBR,1964,858418.6875,1871.56,2.62701201438904,5.9129320326359425,9.833667319765471,11.566530769399485,19.844179083848612,36.430883900783016,2.2110844755109937,1.0715192082287806,1.522986077819432,1.8014532319254033,61829.6015625,80.0,810494.6875,781562.4375,0.011756281594998974,-0.4044360246067469,-2.224497685644733,-4.327245029930326,-6.827765083063264,0.42789966480878405,-0.5524701197355238,-0.7516685436676116,-1.2906920853937625,-193.75555555555547,22.22222222222222,1871.34,1879.16,0.7135465158476073,1.4321852984147565,2.155953482805084,3.5416190156330574,6.119649094454727,-7.748875763269325e-07,1.0011827284169816,1.2473694053734092,1.6057375101304947,0.3464995265007018,50.0,2.60839986801147,2.58991956710815,0,0,0
GBR,1965,882906.5,1850.01,2.64575695991516,2.852665355098072,8.934273551299498,12.966854295630093,17.878214436570406,35.10644249960764,-3.0602666775378706,0.8769376387545096,1.275449014629501,1.660061322779242,35473.64570312505,80.0,858418.6875,810494.6875,-1.1514458526576732,-1.1398249382795211,-1.5512250154324336,-5.039549530589937,-7.834062353656224,-1.1632021342526722,-1.1546549482617212,-1.1681418367180871,-1.4070968420669159,-211.63777777777818,22.22222222222222,1871.56,1871.34,0.7135462427825701,1.4321842429845244,2.155950845583865,3.7495215527065806,6.431397116799054,-2.7306503724844333e-07,1.0011828439335142,1.2694023884467536,1.5750761603826746,0.34595193862914986,50.0,2.62701201438904,2.60839986801147,0,0,0
GBR,1966,904063.875,1798.18,2.66463565826416,2.3963324542292996,5.317357155042135,11.544700902188199,17.498921675898416,34.64673507064126,-0.4563329008687722,0.9748142467443494,1.1154635558844086,1.5275657065098986,2219.33984375,80.0,882906.5,858418.6875,-2.8016064778028205,-3.920793348864038,-3.909498006775891,-6.0580730772043845,-9.851204203180464,-1.6501606251451473,-1.1065780782320267,-1.689575017008623,-1.8312482471508431,-257.2877777777778,11.11111111111111,1850.01,1871.56,0.7135462037906048,1.4321839287008586,2.1559497430722496,3.619014630796946,6.6451066480456955,-3.899196521217618e-08,1.0011828979615658,1.2694027807352586,1.544619961554676,0.34614566564560123,50.0,2.64575695991516,2.62701201438904,0,0,0
GBR,1967,926286.25,1786.99,2.68364930152893,2.4580536413978393,4.9132892327783395,7.906114287615629,18.51724258434566,35.335180711053525,0.06172118716853969,1.008082279500113,1.1173103587948956,1.4497342850399457,-9447.391015624977,80.0,904063.875,882906.5,-0.6222958769422471,-3.406468073145552,-4.518690290452875,-4.904851103684626,-9.507580744806909,2.1793106008605734,-0.7357040716611642,-1.2024481476548317,-1.5866304088176433,-259.81666666666683,11.11111111111111,1798.18,1850.01,0.7135550860696727,1.4321928350888857,2.155958436035643,3.6190210542112355,6.859255025860311,8.882279067812249e-06,1.001184974217886,1.2694061236977539,1.5183893407797986,0.34631110429763945,50.0,2.66463565826416,2.64575695991516,0,0,0
GBR,1968,959480.6875,1780.21,2.70279836654663,3.5836046902347984,6.129745257214259,8.67296678640377,18.38210691541393,38.58910347421312,1.1255510488369591,1.0591000809004594,1.3666650463894705,1.5063297415206858,-29885.069140624953,80.0,926286.25,904063.875,-0.3794089502459408,-0.9993437809340588,-3.772952578634703,-4.869772462513488,-8.57355622319801,0.2428869266963063,-0.9091169889093936,-0.9102204986239694,-1.3520119651643525,-255.42888888888888,11.11111111111111,1786.99,1798.18,0.7135457306880699,1.4321923586104957,2.155957916606943,3.6190194491585004,7.073807566410895,-9.355381602738078e-06,1.001180744249399,1.2694028496008778,1.4996970823017879,0.34644715785980207,50.0,2.68364930152893,2.66463565826416,0,0,0
GBR,1969,979589.9375,1771.32,2.72208428382874,2.0958472913505055,5.754558863418291,8.35406264850478,14.115635151523897,36.76094615366359,-1.487757398884293,0.9090868864880574,1.24460934329517,1.4369475639011122,-58227.14726562495,80.0,959480.6875,926286.25,-0.49937928671337506,-0.8768935472498463,-1.4937325518023847,-5.355959734125548,-9.451439262655859,-0.11997033646743427,-1.041740804841273,-0.838499965086451,-1.2486264315885807,-270.0762500000001,12.5,1780.21,1786.99,0.7135536827614475,1.4321909452890358,2.1559655026910374,3.619026822829774,7.288817980601037,7.952073377559543e-06,1.0011847569465093,1.2694041278525627,1.4920772329955252,0.34655364751816276,50.0,2.70279836654663,2.68364930152893,0,0,0
