countrycode,year,rgdpe_pct_change_1yr,rgdpe_pct_change_2yr,rgdpe_pct_change_3yr,rgdpe_pct_change_5yr,rgdpe_pct_change_10yr,emp_pct_change_1yr,emp_pct_change_2yr,emp_pct_change_3yr,emp_pct_change_5yr,emp_pct_change_10yr,hc_pct_change_1yr,hc_pct_change_2yr,hc_pct_change_3yr,hc_pct_change_5yr,hc_pct_change_10yr,recession,recession_last_year,recession_next_year
NLD,1985,0.0029322298433478444,0.026949316153452862,0.02563197743368839,-0.023789861062324835,0.12760345359142589,0.01904677727289328,0.027965189851184125,0.019630770724437863,0.00019016033423713274,0.06286760552230897,0.005194870593255629,0.010416840135021754,0.01566582577059794,0.026245849095513973,0.0627245526115987,0,0,0
NLD,1986,0.03322620497449025,0.036255861687645385,0.0610709446303801,0.03271331192561178,0.10780820970011673,0.02404426656572789,0.043549009628588875,0.05268185889625521,0.029002564894030636,0.08079872784103137,0.005194866652579844,0.010416723905845027,0.015665820883044246,0.026245820359833694,0.06080879782465476,0,0,0
NLD,1987,0.0056189811266345036,0.03903188351978604,0.042078563816832615,0.06566432531104804,0.08853277531625459,0.02173243753093157,0.04629924461777635,0.0662278732908077,0.06683890519802049,0.10328118574542011,0.005194967532468064,0.010416821348643746,0.015665805980798808,0.026245835227572956,0.058896581031782747,0,0,0
NLD,1988,0.04391494507386917,0.049780683448050755,0.08466091161455624,0.11389178144094947,0.10333117558066296,0.018390739522102795,0.0405228526508461,0.06554146148771478,0.09533953075252688,0.10885017807882824,0.0051948473522529515,0.010416801948052168,0.015665782497698677,0.026245810584588858,0.05698775088773411,0,0,0
NLD,1989,0.05476042368853373,0.1010801697609065,0.1072671184537044,0.14741204195163982,0.151165292457057,0.027346775573630522,0.046240442522077485,0.06897779758152267,0.11553072198114811,0.11526455389392143,0.0051949919406897305,0.010416826483070851,0.015665909090909924,0.026245820446489043,0.0550824891608066,0,0,0
NLD,1990,0.05122957350290336,0.10879535034183885,0.15748803725026206,0.20266697549576018,0.17405569524446962,0.03096428241036686,0.05915783126587226,0.07863652705347834,0.128576583473196,0.12879119397352157,0.005194835708516088,0.010416814778844596,0.015665775893770384,0.026245784831187446,0.053180476834774115,0,0,0
NLD,1991,0.03449241443184836,0.08748901961518052,0.1470403790859358,0.20414083309934505,0.24353226777489012,0.019548471355568253,0.05111805815367987,0.07986274779139912,0.1236218668032878,0.1562097829116018,0.004692794335382722,0.009912008339485023,0.015158493083614388,0.025733198051949513,0.052654407305138706,0,0,0
NLD,1992,0.021874449537020224,0.05712136654776789,0.11127724329681654,0.22360533570069085,0.30395255451647496,0.014511472778544476,0.034343621244051104,0.06637132924161349,0.11568081139860165,0.1902516953829234,0.004692794582399129,0.009407611237615354,0.01465131794092045,0.02522076466073009,0.05212853992190203,0,0,0
NLD,1993,0.017334453160009256,0.03958808431793015,0.07544598736063546,0.1924495103292605,0.3282597093390476,0.004600072026291757,0.01917829862482523,0.03910167640170936,0.1005726780423668,0.205500760725978,0.004692771205802915,0.009407587999493039,0.014144530210549622,0.02470868594073128,0.051602996016314684,0,0,0
NLD,1994,0.04062979184239657,0.05866854022599899,0.08182633178560339,0.17647425694741292,0.3499007294675691,0.007109555134106493,0.011742331626090063,0.026424202930383167,0.07889301502612311,0.20353830399250894,0.004692802563701637,0.009407596018249809,0.014144538516276839,0.024196747639493532,0.051077631579917515,0,0,0
